date,profile_id,longitude,latitude,upper_depth,lower_depth,clay,elcosp,orgc,phaq,sand,silt
1980-2-5,1358432,-98.28141327255135,24.490775837049437,0,18,42.0,2.0,49.0,7.7,32.0,26.0
1980-2-7,1393119,-98.41450365895935,24.333876124739078,0,20,44.0,2.0,24.0,7.9,26.0,30.0
1980-2-7,1427979,-98.61591622103279,24.341280012263585,0,17,44.0,2.0,19.0,8.0,36.0,20.0
1980-3-10,1462592,-113.2265296299948,28.45087193360724,0,24,14.0,2.0,4.0,7.9,60.0,26.0
1980-3-12,1566918,-113.94787667477223,28.37044561699261,0,10,20.0,2.5,2.0,7.9,58.0,22.0
1980-3-14,1532121,-113.80221840224833,28.174901329282445,0,16,8.0,2.0,1.0,7.4,82.0,10.0
1980-3-3,1289088,-113.67532634742086,28.948044486699132,0,23,2.0,2.0,3.0,7.4,96.0,2.0
1980-3-6,1289089,-113.90606922917033,28.65766511562698,0,12,46.0,2.0,8.0,7.8,34.0,20.0
1980-5-12,1428004,-114.48081957728404,29.889160260526324,0,11,6.0,2.0,5.0,8.2,88.0,6.0
1980-5-12,1428004,-114.48081957728404,29.889160260526324,11,21,8.0,2.0,3.0,8.2,86.0,6.0
1980-6-20,1149746,-114.18812743224491,29.668244838552564,0,19,8.0,2.0,3.0,8.0,72.0,20.0
1980-6-20,1289024,-114.71437869630601,29.152286961134756,0,12,40.0,20.0,2.0,8.3,40.0,20.0
1980-6-20,1289024,-114.71437869630601,29.152286961134756,12,29,44.0,35.0,2.0,8.1,38.0,18.0
1980-6-20,1393148,-114.24834578670703,29.5263762703279,0,12,16.0,2.0,2.0,8.0,64.0,20.0
1980-7-15,1532097,-113.70751626618477,29.305903909083924,0,12,12.0,2.0,4.0,8.2,72.0,16.0
1980-7-15,1566862,-114.5377874092531,29.02443425784409,0,23,12.0,20.0,4.0,8.0,64.0,24.0
1980-7-20,1289077,-113.93170058192399,29.051592223023135,0,30,10.0,2.0,3.0,6.9,74.0,16.0
1980-7-20,1462567,-113.8517937928042,29.024313977202716,0,11,12.0,2.0,13.0,8.1,46.0,42.0
1980-7-20,1462567,-113.8517937928042,29.024313977202716,11,27,26.0,2.0,8.0,8.1,54.0,20.0
1981-1-10,1601447,-99.61620125228002,21.332899331775064,0,17,30.0,1.0,62.0,6.8,44.0,26.0
1981-1-6,1601444,-99.18284832348533,21.624055033175296,0,6,34.0,1.0,75.0,6.4,34.0,32.0
1981-1-6,1601444,-99.18284832348533,21.624055033175296,6,24,70.0,3.2,62.0,6.4,22.0,8.0
1981-1-7,1392835,-99.55330710131335,21.619574319976888,0,17,26.0,1.0,73.0,7.6,40.0,34.0
1981-1-8,1601445,-99.39473800994737,21.61544668203965,0,22,32.0,1.0,103.0,7.0,46.0,22.0
1981-11-21,1149467,-99.23509301484575,20.790673955219187,0,17,20.0,1.0,27.0,7.3,60.0,20.0
1981-11-28,1253972,-99.19936787999875,20.361387214063594,0,14,28.0,1.0,58.0,7.8,38.0,34.0
1981-11-28,1496987,-98.6816064195235,20.29084378625589,0,20,28.0,1.0,19.0,7.8,54.0,18.0
1981-11-28,1531773,-98.84026926297403,20.30658766590503,0,27,22.0,1.0,22.0,6.5,58.0,20.0
1981-11-7,1184593,-115.99485411012347,31.96495872679236,0,11,6.0,2.0,16.0,6.3,82.0,12.0
1981-11-7,1184593,-115.99485411012347,31.96495872679236,11,25,6.0,2.0,7.0,6.7,80.0,14.0
1981-11-8,1427713,-98.15933487468979,20.0543903353481,0,19,44.0,1.0,17.0,5.6,34.0,22.0
1981-12-11,1636278,-98.17892035639467,20.143313531545108,0,13,12.0,1.0,39.0,5.4,48.0,40.0
1981-12-6,1566592,-99.18991705932432,20.28763988798138,0,15,32.0,1.0,25.0,7.2,36.0,32.0
1981-12-8,1184350,-98.50536625138298,20.577349728015346,0,20,20.0,1.0,9.0,5.1,56.0,24.0
1981-2-1,1392836,-98.61559462482143,21.45256968145492,0,17,36.0,1.0,29.0,7.7,22.0,42.0
1981-3-3,1288610,-89.54564134106087,17.98776918462954,0,18,38.0,2.0,52.0,8.0,42.0,20.0
1981-4-13,1636549,-115.09295973081723,31.779679983766144,0,10,4.0,2.0,1.0,8.4,90.0,6.0
1981-4-20,1289018,-115.84251241152981,31.581342336734664,0,21,22.0,2.0,21.0,6.7,36.0,42.0
1981-4-24,1254263,-115.15165116630881,31.395385068016296,0,14,6.0,2.0,4.0,8.3,84.0,10.0
1981-4-24,1254263,-115.15165116630881,31.395385068016296,14,30,8.0,2.0,1.0,8.4,72.0,20.0
1981-4-27,1601733,-115.5700152657083,31.314015507651604,0,8,14.0,2.0,5.0,6.3,68.0,18.0
1981-4-27,1601733,-115.5700152657083,31.314015507651604,8,23,10.0,2.0,3.0,7.1,18.0,72.0
1981-4-30,1636554,-115.65953610238503,31.115081646714305,0,12,10.0,2.0,3.0,6.4,76.0,14.0
1981-5-1,1636258,-98.92635416553247,21.713830484489833,0,15,44.0,1.0,18.0,7.7,26.0,30.0
1981-5-2,1219138,-98.25519405688628,21.093050091805317,0,5,42.0,1.0,23.0,7.4,20.0,38.0
1981-5-2,1531759,-98.97928662989118,21.414108098978577,0,18,46.0,1.0,28.0,4.6,22.0,32.0
1981-5-28,1219140,-98.91253812076172,21.07773434131675,0,25,38.0,1.0,22.0,6.3,28.0,34.0
1981-5-4,1392837,-98.18090181075867,21.303202683985873,0,28,44.0,1.0,22.0,7.5,28.0,28.0
1981-5-4,1462242,-98.19670904725156,21.80295566635542,0,18,32.0,1.0,24.0,7.7,42.0,26.0
1981-5-4,1462242,-98.19670904725156,21.80295566635542,18,30,34.0,1.0,10.0,7.8,40.0,26.0
1981-5-5,1253959,-99.46818548192752,21.16908929045734,0,17,50.0,1.0,15.0,7.7,24.0,26.0
1981-6-15,1253931,-99.7952486572122,23.03571527841119,0,13,38.0,5.0,29.0,7.8,26.0,36.0
1981-6-16,1462204,-98.81344952949249,23.99083434153681,0,20,46.0,2.0,16.0,8.3,22.0,32.0
1981-6-17,1636232,-98.75090099201358,23.763194114696837,0,30,62.0,2.5,7.0,7.8,16.0,22.0
1981-6-18,1496920,-99.63197158311966,23.743674281984863,0,15,10.0,2.0,58.0,8.3,50.0,40.0
1981-6-19,1601412,-98.78591450235288,23.28457128549734,0,22,44.0,2.0,10.0,8.0,32.0,24.0
1981-6-20,1219104,-98.3013393335336,23.165104773102996,0,23,16.0,2.0,15.0,6.8,56.0,28.0
1981-??-??,1392834,-99.13496171908699,21.93602820691603,0,13,46.0,1.0,74.0,7.2,38.0,16.0
1982-1-28,1218935,-93.71431404943503,18.130237906159618,0,19,32.0,2.0,28.0,5.5,32.0,36.0
1982-1-29,1566387,-93.44850116416539,18.136569495312873,0,10,34.0,2.0,34.0,5.8,40.0,26.0
1982-1-31,1427483,-93.2247439287619,18.434981274575854,0,30,4.0,2.0,7.0,5.6,94.0,2.0
1982-11-28,1531772,-98.80616970301962,20.599744554577335,0,15,10.0,1.0,8.0,7.7,64.0,26.0
1982-2-1,1462054,-93.19183006835857,18.128578270291445,0,26,28.0,2.0,22.0,6.0,28.0,44.0
1982-2-10,1531775,-98.22565516489918,20.028451547599367,0,18,20.0,1.0,10.0,5.6,54.0,26.0
1982-2-11,1219161,-99.97325502409034,20.657937819054734,0,30,48.0,2.1,15.0,6.5,34.0,18.0
1982-2-11,1288720,-99.59096818291371,20.429269678491778,0,18,10.0,1.0,6.0,7.5,74.0,16.0
1982-2-12,1288722,-99.59408102447121,20.124116518258685,0,17,28.0,1.0,10.0,6.9,44.0,28.0
1982-2-13,1531770,-99.81223284965682,20.906638971715626,0,19,42.0,1.0,19.0,7.4,36.0,22.0
1982-2-14,1462259,-99.9021827623367,20.842309005093448,0,15,20.0,1.0,26.0,7.8,54.0,26.0
1982-2-15,1219158,-99.22169605170696,20.86492733833946,0,9,36.0,1.0,87.0,6.4,36.0,28.0
1982-2-2,1323158,-91.66907259375611,17.105791069539315,0,7,10.0,1.0,110.0,7.2,34.0,56.0
1982-2-2,1323158,-91.66907259375611,17.105791069539315,7,14,8.0,1.0,39.0,7.5,42.0,50.0
1982-2-2,1496781,-91.53881357269253,17.12049970561476,0,23,16.0,1.0,11.0,6.2,72.0,12.0
1982-2-26,1218951,-92.24768377727162,17.960282442563457,0,26,52.0,2.0,21.0,5.4,20.0,28.0
1982-2-3,1358001,-91.6892196476379,17.359866476849835,0,15,8.0,1.0,46.0,7.2,42.0,50.0
1982-2-4,1601284,-91.31771024779218,17.03023028379206,0,15,16.0,1.0,12.0,5.7,64.0,20.0
1982-2-6,1149255,-91.21269404967747,17.458395857982747,0,14,34.0,1.0,20.0,7.2,46.0,20.0
1982-2-6,1427513,-91.3838438008077,17.464259471204873,0,11,18.0,1.0,41.0,5.9,58.0,24.0
1982-2-6,1601280,-91.58787024487232,17.483190307065122,0,10,22.0,1.0,26.0,5.8,50.0,28.0
1982-2-6,1601280,-91.58787024487232,17.483190307065122,10,28,34.0,1.0,9.0,5.2,44.0,22.0
1982-2-8,1636083,-93.15235852880845,17.537903358700284,0,12,42.0,2.0,32.0,5.2,44.0,14.0
1982-2-8,1636083,-93.15235852880845,17.537903358700284,12,25,44.0,2.0,18.0,5.1,40.0,16.0
1982-3-12,1427709,-98.78441293152477,20.696065563071343,0,17,22.0,1.0,33.0,6.1,52.0,26.0
1982-3-14,1427430,-99.75664765527333,18.43322365384972,0,14,48.0,1.0,15.0,6.8,30.0,22.0
1982-3-14,1427430,-99.75664765527333,18.43322365384972,14,29,50.0,1.0,12.0,6.8,28.0,22.0
1982-3-15,1427731,-90.157722167388,20.173724220241052,0,20,34.0,2.0,30.0,7.3,34.0,32.0
1982-3-16,1670901,-98.33094310346462,20.343979164475662,0,22,20.0,1.0,132.0,4.7,38.0,42.0
1982-3-20,1427414,-97.2822529139289,19.531214975842854,0,18,10.0,2.0,5.0,6.7,66.0,24.0
1982-3-20,1636006,-99.8959537086407,18.129595643630132,0,19,42.0,1.0,11.0,7.8,30.0,28.0
1982-3-23,1496666,-96.6571327184726,19.412527696782284,0,25,40.0,2.0,35.0,7.8,36.0,24.0
1982-3-4,1462073,-92.2296469124982,17.27042478435943,0,25,36.0,2.0,35.0,6.2,36.0,28.0
1982-3-6,1566427,-91.47801423993526,17.16489559876075,0,30,20.0,1.0,39.0,7.4,66.0,14.0
1982-4-18,1462070,-92.48235446468432,17.66668650083181,0,11,18.0,2.0,19.0,5.4,60.0,22.0
1982-4-5,1149133,-102.92305615683014,18.84195560471396,0,23,24.0,1.0,28.0,4.9,50.0,26.0
1982-4-5,1149134,-102.17787384533464,18.806833720237627,0,10,36.0,1.0,2.0,7.4,30.0,34.0
1982-4-5,1218825,-102.23094820556447,18.733874289182634,0,10,20.0,1.0,10.0,6.7,50.0,30.0
1982-4-5,1218829,-102.71925647862021,18.092524230154375,0,15,18.0,1.0,51.0,6.8,64.0,18.0
1982-4-5,1253674,-103.47001022142803,18.900844771795214,0,16,36.0,1.0,31.0,7.5,46.0,18.0
1982-4-5,1253675,-102.23474024948214,18.66810255115967,0,12,26.0,1.0,11.0,7.2,58.0,16.0
1982-4-5,1288448,-103.09718861480862,18.889618607299376,0,11,26.0,1.0,38.0,5.2,34.0,40.0
1982-4-5,1288450,-103.02059134025782,18.4973771411174,0,18,22.0,1.0,44.0,6.1,46.0,32.0
1982-4-5,1357866,-103.06765582048122,18.712479018412548,0,11,34.0,1.0,30.0,5.5,26.0,40.0
1982-4-5,1392591,-102.5481895778192,18.885765764393547,0,24,20.0,1.0,7.0,7.2,60.0,20.0
1982-4-5,1427376,-103.19640962913135,18.740559294949513,0,10,42.0,1.0,26.0,6.3,26.0,32.0
1982-4-5,1461947,-102.76877110967139,18.83658042728421,0,30,26.0,1.0,16.0,5.6,20.0,54.0
1982-4-5,1496642,-103.77914986001392,18.805027283509162,0,19,34.0,4.5,12.0,7.6,44.0,22.0
1982-4-5,1496644,-102.29334587499949,18.43416005869139,0,22,16.0,1.0,13.0,6.1,64.0,20.0
1982-4-5,1566294,-103.6427167082359,18.788491761033193,0,23,10.0,1.0,4.0,7.7,70.0,20.0
1982-4-5,1566294,-103.6427167082359,18.788491761033193,23,29,6.0,1.0,1.0,7.8,84.0,10.0
1982-4-5,1601143,-102.85437479065101,18.76479664482826,0,12,10.0,1.0,56.0,6.3,72.0,18.0
1982-4-5,1601146,-103.01291086280902,18.313223681994813,0,17,28.0,1.0,85.0,6.5,50.0,22.0
1982-4-5,1601147,-102.34606243016177,18.28983694522846,0,16,10.0,1.0,9.0,6.0,76.0,14.0
1982-4-5,1635970,-103.91592004088744,18.867515483867166,0,19,4.0,1.0,3.0,7.8,82.0,14.0
1982-4-5,1635972,-103.19237388851103,18.559048774656173,0,23,34.0,1.0,8.0,5.7,32.0,34.0
1982-4-5,1670596,-103.81576379926223,18.901758108142175,0,25,18.0,1.0,7.0,6.0,44.0,38.0
1982-5-19,1636067,-90.54962896254624,19.16353416697855,0,14,54.0,2.3,27.0,7.3,36.0,10.0
1982-6-10,1253710,-98.30408489251671,18.362420707203757,0,14,32.0,1.5,10.0,8.1,48.0,20.0
1982-6-11,1670613,-96.5757052359044,19.70407026726195,0,28,38.0,2.0,17.0,6.5,38.0,24.0
1982-6-12,1323040,-97.53450355900969,19.799411258746908,0,23,16.0,2.0,8.0,6.2,56.0,28.0
1982-6-13,1288469,-97.21852940067559,19.951126924405948,0,19,46.0,2.0,23.0,5.4,30.0,24.0
1982-6-13,1427410,-96.92337615706519,19.939203451645625,0,28,36.0,2.0,20.0,6.6,28.0,36.0
1982-6-14,1392612,-96.60607608190422,19.985494862891393,0,24,46.0,2.0,8.0,5.7,28.0,26.0
1982-6-16,1149152,-97.51253865148549,19.14390314527535,0,21,4.0,2.0,2.0,5.5,92.0,4.0
1982-6-5,1288470,-97.21209416681185,19.859485014102148,0,13,16.0,2.0,46.0,5.1,72.0,12.0
1982-6-5,1288470,-97.21209416681185,19.859485014102148,13,26,60.0,2.0,16.0,6.0,30.0,10.0
1982-6-6,1288472,-96.8485948428684,19.683351523816285,0,19,12.0,2.0,77.0,5.2,50.0,38.0
1982-6-7,1566317,-97.84769536436065,19.78926650850592,0,19,36.0,2.0,27.0,7.2,40.0,24.0
1982-6-8,1288487,-98.03558258623714,18.415541372674774,0,19,34.0,2.3,20.0,7.8,48.0,18.0
1982-6-8,1531495,-98.66240140110915,18.372323027794906,0,19,32.0,1.0,7.0,7.9,48.0,20.0
1982-7-18,1149567,-108.16913309062781,25.35174879334466,0,29,58.0,2.1,8.0,7.7,16.0,26.0
1982-7-18,1254311,-108.17991695367353,30.126982549661044,0,16,18.0,2.0,26.0,6.9,52.0,30.0
1982-7-19,1288834,-109.23736944458466,25.873009312615082,0,22,16.0,15.0,6.0,8.3,42.0,42.0
1982-7-21,1358236,-108.38775284749006,26.385832011743677,0,15,12.0,1.0,5.0,6.6,64.0,24.0
1982-7-21,1358236,-108.38775284749006,26.385832011743677,15,28,20.0,1.0,4.0,6.9,64.0,16.0
1982-7-21,1497051,-110.38136043105854,27.4157686780161,0,8,50.0,57.5,7.0,7.7,22.0,28.0
1982-7-21,1497323,-108.4557324571062,30.076714783460417,0,9,18.0,7.5,56.0,5.4,46.0,36.0
1982-7-21,1497323,-108.4557324571062,30.076714783460417,9,23,16.0,1.0,17.0,5.1,58.0,26.0
1982-7-21,1566653,-110.36604228100866,27.542555999985787,0,15,42.0,3.0,7.0,8.1,24.0,34.0
1982-7-22,1219215,-110.52138629156406,27.559623864459436,0,7,24.0,15.0,6.0,8.2,20.0,56.0
1982-7-22,1219215,-110.52138629156406,27.559623864459436,7,16,28.0,25.0,6.0,8.1,20.0,52.0
1982-7-22,1497320,-108.2223581492154,30.37175961746867,0,4,16.0,2.0,6.0,5.2,64.0,20.0
1982-7-22,1497321,-108.39780541472668,30.324668238625204,0,5,22.0,2.0,8.0,6.0,44.0,34.0
1982-7-24,1219213,-110.99739655980557,27.97230423343211,0,15,18.0,2.5,7.0,8.2,50.0,32.0
1982-7-24,1497048,-111.10351267987755,27.9918413450474,0,23,10.0,1.0,2.0,7.7,68.0,22.0
1982-7-24,1532089,-108.31042936015291,30.70450157556331,0,9,18.0,2.0,6.0,5.6,68.0,14.0
1982-7-24,1532089,-108.31042936015291,30.70450157556331,9,30,18.0,2.0,6.0,6.6,64.0,18.0
1982-7-25,1219491,-108.49383603938213,30.777598840772274,0,13,38.0,2.0,12.0,7.9,32.0,30.0
1982-7-25,1358489,-108.08530777556766,30.86165300170566,0,17,32.0,2.0,12.0,7.1,24.0,44.0
1982-7-25,1566895,-108.01548449525455,30.559955909929826,7,19,36.0,1.5,7.0,7.9,30.0,34.0
1982-7-26,1288794,-110.0243787393941,27.631730856022195,0,15,24.0,1.0,10.0,5.2,50.0,26.0
1982-7-26,1288794,-110.0243787393941,27.631730856022195,15,22,28.0,1.0,12.0,8.3,48.0,24.0
1982-7-26,1323399,-110.15009367612559,27.83094394458208,0,30,52.0,3.0,4.0,8.5,28.0,20.0
1982-7-26,1323400,-110.02765856389794,27.768722600840448,0,8,30.0,1.0,19.0,7.3,38.0,32.0
1982-7-26,1323400,-110.02765856389794,27.768722600840448,8,27,36.0,1.0,16.0,7.5,32.0,32.0
1982-7-27,1532087,-108.48999623141913,30.960766363272313,0,21,10.0,2.0,4.0,7.7,80.0,10.0
1982-7-27,1601775,-108.37902145038105,30.845995048417812,0,5,18.0,2.0,5.0,5.9,68.0,14.0
1982-7-27,1601775,-108.37902145038105,30.845995048417812,5,17,22.0,2.0,4.0,6.2,62.0,16.0
1982-8-10,1358237,-108.69320669192628,26.373453398806163,0,25,18.0,2.5,8.0,7.9,62.0,20.0
1982-8-10,1427814,-108.34263829450084,25.633513991559635,0,22,50.0,2.5,5.0,8.0,24.0,26.0
1982-8-11,1288837,-108.46388251880181,25.321329315166274,0,27,22.0,25.0,12.0,7.0,24.0,54.0
1982-8-11,1462337,-108.69459849898274,26.308578271385475,0,24,40.0,2.0,3.0,8.1,38.0,22.0
1982-8-12,1219251,-108.32681692452404,25.738718147827004,0,29,14.0,2.0,2.0,8.2,50.0,36.0
1982-8-13,1219250,-108.1851878649285,25.747850457679764,0,22,26.0,2.0,20.0,8.1,44.0,30.0
1982-8-13,1323421,-108.07580521927188,26.457518713448014,0,12,14.0,1.0,10.0,5.7,68.0,18.0
1982-8-15,1149553,-108.30293671651242,26.016547397275076,0,24,18.0,1.0,19.0,7.3,66.0,16.0
1982-8-15,1149565,-108.40617672336705,25.818734389981586,0,13,14.0,2.0,15.0,7.0,72.0,14.0
1982-8-7,1358239,-108.87476590763781,26.225928584617606,0,17,20.0,2.0,7.0,6.5,60.0,20.0
1982-8-9,1219252,-108.31675234582914,25.300223216190513,0,8,54.0,25.0,6.0,7.4,28.0,18.0
1982-8-9,1497313,-110.12513907963134,30.057858946406515,0,18,16.0,2.0,23.0,5.8,68.0,16.0
1983-10-1,1601872,-105.59551229571538,28.49232994704443,0,15,10.0,2.0,5.0,8.3,76.0,14.0
1983-10-10,1323738,-105.05820568034963,29.85578912097512,0,27,26.0,2.0,14.0,7.9,48.0,26.0
1983-10-11,1358569,-105.25250274042727,29.878907471417033,0,15,18.0,2.0,17.0,7.9,44.0,38.0
1983-10-12,1149865,-105.19863271393294,29.98319607736632,0,17,14.0,2.0,19.0,8.0,52.0,34.0
1983-10-12,1532171,-105.39990471749584,29.914020014985514,0,17,30.0,2.0,18.0,7.9,40.0,30.0
1983-10-13,1636705,-105.63138077403653,29.844980777657412,0,14,34.0,2.0,9.0,8.1,42.0,24.0
1983-10-14,1358571,-105.21316729279069,29.519419594718936,0,27,22.0,2.0,11.0,8.1,52.0,26.0
1983-10-15,1497406,-105.24676007612042,29.068202839856358,0,23,16.0,2.0,8.0,8.2,50.0,34.0
1983-10-15,1532180,-105.23161470770955,29.139822360894808,0,25,10.0,2.0,7.0,7.9,68.0,22.0
1983-10-17,1497404,-104.8744577223811,29.42492176953743,0,25,24.0,2.0,8.0,8.1,38.0,38.0
1983-10-18,1393279,-104.74874451888611,29.04158628804706,0,24,40.0,7.0,6.0,8.2,42.0,18.0
1983-10-2,1462632,-106.71143142609814,29.78302655355525,0,10,30.0,2.0,7.0,7.4,40.0,30.0
1983-10-2,1462632,-106.71143142609814,29.78302655355525,10,27,16.0,2.0,2.0,8.3,70.0,14.0
1983-10-21,1601853,-104.96571414335602,29.20238539768166,0,28,32.0,2.0,5.0,8.1,36.0,32.0
1983-10-21,1636707,-104.02592658760153,29.18396308825814,0,26,16.0,2.0,31.0,7.8,54.0,30.0
1983-11-1,1149189,-98.61063416714394,17.953325327074996,0,13,12.0,2.0,84.0,7.7,60.0,28.0
1983-11-1,1566351,-98.51630657372714,17.651373543604755,0,22,28.0,2.4,20.0,7.6,22.0,50.0
1983-11-1,1566894,-109.63683862475109,30.811403249718136,0,27,10.0,2.0,2.0,6.6,80.0,10.0
1983-11-1,1636602,-109.92331634930643,30.807655560830067,0,23,14.0,2.0,7.0,6.6,68.0,18.0
1983-11-11,1184720,-104.22438208135895,28.06451989370126,0,17,34.0,2.0,6.0,7.6,38.0,28.0
1983-11-12,1393269,-104.96980495977898,29.956035577508086,0,9,32.0,2.0,19.0,7.5,18.0,50.0
1983-11-12,1393269,-104.96980495977898,29.956035577508086,9,26,42.0,2.0,16.0,7.7,18.0,40.0
1983-11-13,1393273,-104.58019134806447,29.59233724325206,0,21,38.0,4.5,2.0,8.2,30.0,32.0
1983-11-14,1497401,-104.68794597695431,29.967883778137384,0,20,40.0,2.0,18.0,7.8,20.0,40.0
1983-11-15,1149868,-104.47845484183722,29.537777607217095,0,30,18.0,2.0,4.0,7.9,58.0,24.0
1983-11-15,1566970,-104.75603785206981,29.791220234389932,0,26,24.0,2.0,9.0,8.1,54.0,22.0
1983-11-17,1601851,-104.33530596790295,29.26314966773257,0,14,42.0,4.5,2.0,7.8,36.0,22.0
1983-11-2,1462011,-99.49870688013897,17.722749939288985,0,13,22.0,2.0,66.0,8.1,64.0,14.0
1983-11-25,1393265,-107.42300707815241,29.550836851288032,0,6,20.0,2.0,8.0,6.8,58.0,22.0
1983-11-28,1428088,-107.41310998738308,29.01964161885866,0,21,16.0,2.0,5.0,5.1,68.0,16.0
1983-11-29,1671274,-107.03599294627011,29.25162426758164,0,18,18.0,2.0,9.0,5.6,48.0,34.0
1983-11-29,1671274,-107.03599294627011,29.25162426758164,18,30,24.0,2.0,9.0,5.6,44.0,32.0
1983-11-3,1219492,-109.57315002871785,30.714576543955463,0,21,42.0,2.0,8.0,7.9,40.0,18.0
1983-11-5,1671198,-109.39999253440223,30.316468737855168,0,23,30.0,2.0,8.0,7.4,48.0,22.0
1983-11-6,1671196,-109.62804075090845,30.500888074747447,0,16,26.0,2.0,21.0,7.2,52.0,22.0
1983-11-7,1254308,-109.63967259087072,30.34728982601115,0,17,22.0,2.0,10.0,6.6,52.0,26.0
1983-11-7,1462560,-109.58977899984338,30.31432558180155,0,7,28.0,2.0,24.0,6.5,40.0,32.0
1983-11-8,1288723,-99.55800177139444,20.06136669156432,0,27,34.0,1.0,32.0,5.5,34.0,32.0
1983-11-8,1289071,-109.73936800857324,30.11481385438098,0,12,20.0,2.0,32.0,7.5,62.0,18.0
1983-11-8,1532095,-109.62334031631597,30.081578759890697,0,21,18.0,2.0,31.0,6.9,56.0,26.0
1983-11-9,1184637,-109.92161654151708,30.511334569103187,0,19,22.0,2.0,3.0,7.8,44.0,34.0
1983-11-9,1636607,-109.8470337533355,30.361987990264645,0,21,22.0,2.0,8.0,7.1,50.0,28.0
1983-2-26,1392680,-94.60697478727633,17.96778935935662,0,18,4.0,2.0,14.0,4.1,84.0,12.0
1983-2-26,1392680,-94.60697478727633,17.96778935935662,18,26,4.0,2.0,11.0,4.1,82.0,14.0
1983-3-10,1149491,-88.53971044103947,20.21826546974592,0,16,44.0,1.0,44.0,6.6,32.0,24.0
1983-3-10,1288750,-89.65919544254737,20.218783187015607,0,19,44.0,1.0,19.0,7.0,36.0,20.0
1983-3-10,1323370,-87.7386507355002,21.39867468965645,0,27,64.0,6.0,53.0,7.9,20.0,16.0
1983-3-10,1531808,-87.64646202564576,21.300993404172726,0,12,46.0,2.0,0.0,7.3,34.0,20.0
1983-3-10,1670924,-89.46383041048944,20.197514692579322,0,12,52.0,1.0,41.0,7.5,26.0,22.0
1983-3-10,1670924,-89.46383041048944,20.197514692579322,12,23,54.0,1.0,30.0,7.5,18.0,28.0
1983-3-11,1149489,-89.42304315043314,20.378556252080447,0,10,46.0,1.0,34.0,7.3,32.0,22.0
1983-3-11,1149489,-89.42304315043314,20.378556252080447,10,24,56.0,1.0,23.0,6.5,22.0,22.0
1983-3-11,1149490,-88.40702654431944,20.35316131131863,0,24,34.0,1.0,76.0,7.5,42.0,24.0
1983-3-11,1253986,-90.0954465014215,20.697893119808725,0,13,44.0,2.0,35.0,7.7,22.0,34.0
1983-3-11,1254003,-87.71387942485897,21.22299659219872,0,18,36.0,2.0,0.0,7.6,40.0,24.0
1983-3-11,1427728,-90.27914178369609,20.685111857792794,0,7,32.0,10.0,92.0,7.8,32.0,36.0
1983-3-11,1531810,-87.9844772350328,21.15669159573941,0,22,32.0,2.0,0.0,7.4,46.0,22.0
1983-3-11,1566613,-90.24618226565417,20.637533296935782,0,9,22.0,2.0,52.0,7.9,38.0,40.0
1983-3-11,1566613,-90.24618226565417,20.637533296935782,9,19,18.0,2.0,22.0,7.9,48.0,34.0
1983-3-12,1219173,-90.00760107555408,20.43058625045851,0,10,30.0,2.0,18.0,7.4,34.0,36.0
1983-3-12,1288744,-90.03024456143302,20.608967394330296,0,23,26.0,2.0,79.0,7.9,40.0,34.0
1983-3-12,1323349,-90.01847307302259,20.50624667540857,0,17,28.0,2.0,28.0,7.8,50.0,22.0
1983-3-12,1497004,-88.65879838417526,20.432573720667875,4,15,36.0,1.0,68.0,7.7,34.0,30.0
1983-3-12,1497004,-88.65879838417526,20.432573720667875,15,28,44.0,3.5,22.0,7.2,30.0,26.0
1983-3-12,1670917,-90.10181869594489,20.62049181353055,0,16,34.0,2.0,93.0,7.8,32.0,34.0
1983-3-12,1670921,-88.71217032738289,20.30488843863047,0,15,40.0,1.0,35.0,7.1,36.0,24.0
1983-3-12,1670943,-87.13457270153496,21.009916590071445,0,25,28.0,2.0,0.0,7.1,40.0,32.0
1983-3-13,1184367,-89.316800920325,20.19370831771129,0,23,16.0,1.0,31.0,7.0,52.0,32.0
1983-3-13,1253987,-90.38754414325925,20.541304281373712,0,17,8.0,15.0,86.0,8.0,54.0,38.0
1983-3-13,1358163,-90.17312208748336,20.41334718208684,0,17,16.0,2.0,45.0,8.0,52.0,32.0
1983-3-13,1392883,-89.1075215842389,20.07026369283518,0,22,58.0,1.0,26.0,7.5,22.0,20.0
1983-3-13,1427729,-90.01980093408687,20.60222508268384,0,13,50.0,2.0,30.0,7.2,16.0,34.0
1983-3-13,1427729,-90.01980093408687,20.60222508268384,13,30,30.0,2.0,21.0,7.4,36.0,34.0
1983-3-13,1427736,-89.16712928500478,20.028022283042326,0,22,48.0,1.0,3.0,7.9,28.0,24.0
1983-3-13,1427744,-87.47347189970444,20.13209814193881,0,18,4.0,20.0,22.0,7.9,90.0,6.0
1983-3-13,1462275,-90.30931766973823,20.527178883090816,0,16,16.0,5.0,41.0,8.1,48.0,36.0
1983-3-13,1531792,-90.45789313280937,20.542440293144004,0,23,40.0,20.0,44.0,8.0,36.0,24.0
1983-3-13,1636288,-88.33933797513046,20.62551207386314,0,14,30.0,1.0,68.0,7.5,42.0,28.0
1983-3-13,1670939,-87.33657056067032,21.387516352812344,0,7,54.0,2.0,67.0,7.5,28.0,18.0
1983-3-13,1670939,-87.33657056067032,21.387516352812344,7,21,66.0,2.0,33.0,7.5,20.0,14.0
